default,nw.ta,inc.na,cashp,pat.nw,contl.nw,fa.ta,inv.nw,nw.ce,debt.equity,current.r,debtr.turn,goods.turn,debt.ta
0,0.542574108,0.213551119,22.1,0.0477,0.0164,0.349137931,0.914843206,0.874679995,0.14,0.56,21.8,64.77,0.077737447
0,0.274600044,2.336620644,120.8,0.60716,0.2434,0.251588867,0.055865922,0.487359004,1.05,1.15,19.49,7.54,0.288845058
0,0.744922258,1.936405659,274.4,0.5442,0.0533,0.199887939,0.000188041,0.99494855,0.03,3.08,12.14,7.01,0.003782042
0,0.673921646,1.209602955,146.3,0.29,0.0262,0.176625775,0.063417499,0.913953488,0.09,2.47,17.7,2.63,0.010948424
0,0.287532252,2.101062667,169,0.1784,0.7519,0.393361613,0.01269962,0.336834016,1.97,0.93,10.4,8.82,0.56609962
0,0.301228858,1.629891625,55.2,0.0241,0.0655,0.122024214,0.007677254,0.475484933,1.1,1.42,4.43,17.27,0.332290391
0,0.315384273,0.704463531,-8.7,-0.0729,0.149,0.485247653,0.475518555,0.441860465,1.26,0.55,3.87,305.334,0.398380134
0,0.974544992,0.012472954,-9.5,-0.0142,0.0533,0.002036401,1.015410735,1,0.79,0.39,1.312,17.27,0.126256841
0,0.362915014,0.799958238,147.6,0.1865,0.1371,0.31795086,0.181051016,0.399326032,1.5,1.27,4.72,5.05,0.545903807
0,0.809164087,0.589597523,43.1,0.0496,0.0654,0.244334365,0.012779308,1,0.79,5.766,11.06,13.99,0.122848297
0,0.580693943,0.906074099,41.7,0.0325,0.6931,0.252541376,0.272135417,0.641842325,0.56,5.766,9.52,168.44,0.324035957
0,0.572543973,0.851651652,156.3,0.0754,0.0533,0.183526384,0.052749888,0.679254886,0.47,2.08,10.5,5.13,0.27035607
0,0.992666471,0.170431211,31.7,0.0134,0.0533,0.21076562,0.003398345,1,0.79,5.766,2.34,2.192,0.145497213
0,0.645377187,0.620518214,44.7,-0.0146,0.2296,0.144755713,0.001925926,0.88108602,0.13,3.74,1.312,17.41,0.087102017
0,0.804956206,0.63042085,119.5,0.4397,0.0533,0.204657125,0.226910828,0.947209653,0.06,1.71,3.95,305.334,0.044862209
0,0.343831845,1.064267007,345,0.1384,1.0949,0.470418374,0.001953125,0.50813815,0.97,0.65,27.77,10.71,0.281512323
0,0.277604338,1.087988827,146.9,0.2178,0.3628,0.355282616,0.033589819,0.477495937,1.09,1.27,21.13,10.14,0.294569504
0,0.352580195,0.708340307,107.9,0.0664,0.3767,0.448368201,0.090506329,0.417961775,1.39,2.08,9.57,6.14,0.490990237
0,0.410915336,0.741428662,122.8,0.1418,0.411,0.419566185,0.376780186,0.495664851,1.02,0.85,10.15,9.19,0.418103174
0,0.519203159,0.850143575,125.6,0.1408,0.1039,0.22810481,0.014431386,0.708114062,0.41,1.76,2.48,7.92,0.214016511
0,0.60010846,0.856616052,102.1,0.1528,0.4238,0.374295011,0.000361468,0.689298617,0.45,4.23,3.19,9.67,0.270498915
0,0.542655786,0.866468843,94,0.1156,0.7468,0.136776706,0.163362953,0.891257996,0.12,1.27,4.72,17.27,0.066209199
0,0.170373777,0.963542102,244,0.4789,2.17464,0.134961117,0.043190184,0.290428337,2.44,1.07,3.01,89.64,0.395350782
0,0.504456825,1.911792015,294.3,0.4332,0.0561,0.301671309,0.530093871,0.685898245,0.46,1.16,10.54,305.334,0.231012071
0,0.702390767,2.91426216,81.2,0.039,0.3241,0.526999176,0.138937793,0.897787144,0.11,1.24,65.526,51.46,0.079967024
0,0.537031362,1.614363061,170.8,0.3289,0.0533,0.214526509,0.210956819,0.784743992,0.27,1.48,8.74,21.67,0.147308203
0,0.279111739,1.631355932,340.9,0.483,0.0692,0.129747332,0.141692437,0.413484452,1.42,1,4.58,74.46,0.395911802
0,0.220453449,2.965549124,258.3,0.54,0.7061,0.015436565,0.086615609,0.60730897,0.65,1.37,5.23,118.42,0.067173179
0,0.464796032,1.445324646,187.7,0.1811,0.2348,0.387206634,0.23606244,0.561538462,0.78,1.64,18.85,32.21,0.362922929
0,0.814220183,0.550315367,145,0.2426,0.00532,0.195240826,0.450704225,0.958973493,0.04,2.38,5.59,11.72,0.034833716
0,0.050231023,1.134290429,-18,-0.6058,1.482,0.525852585,0.017301796,0.05848972,10.75,0.8,13.16,13.31,0.529647965
0,0.548387097,1.112903226,0.1,0.0792,0.0533,15.08064516,0.147058824,0.918918919,0.03,5,6.32,17.27,0.129032258
0,0.600306719,2.558228697,151.6,0.1705,0.038,0.482890827,0.011176752,0.837635415,0.19,1.25,65.526,12.87,0.116361545
0,0.31866232,0.792778107,174.2,0.1925,0.6949,0.249012053,0.03704852,0.379113775,1.64,1.33,3.5,11.89,0.521883027
0,0.597085202,0.890919283,203.3,0.4027,0.3597,0.208071749,0.184190762,0.770098323,0.3,1.75,2.69,94.95,0.178251121
0,0.491058519,0.508865383,74.3,0.1024,0.6688,0.274864927,0.000309933,0.57843313,0.73,1.37,6.57,40.93,0.357583137
0,0.213157608,2.060832153,206.5,0.3886,0.1783,0.314018081,0.000255493,0.363450645,1.75,1.05,8.02,12.93,0.367171332
0,0.801253993,1.09404945,122.4,0.0818,0.1797,0.475689104,0.01225454,0.991654466,0.03,2.63,16.23,23.62,0.006743168
0,0.837971849,0.892834293,68.3,0.0744,0.2197,0.561420345,0.015938156,1,0.79,1.78,10.08,65.56,0.158669226
0,0.37085177,0.640597345,-18,-0.1705,0.0998,0.718418142,0.037136465,0.661242604,0.51,0.57,9.2,10.84,0.189988938
0,0.550360345,1.069168571,78.5,0.1097,0.0533,0.080154684,0.007984669,0.648173067,0.54,1.38,11.93,3.83,0.2987344
0,0.534387827,1.392832115,242,0.5312,0.3391,0.119131044,0.015642563,1,0.79,1.22,4.87,17.27,0.09930924
0,0.317697627,1.056251168,78.4,0.0943,0.3832,0.424313212,0.140588235,0.487455197,1.05,1.07,5.1,47.87,0.33404971
0,0.403715912,1.100988912,228.3,0.3103,0.0616,0.134851663,0.053444181,0.575628098,0.74,1.17,65.526,2.192,0.297632604
0,0.500223474,0.899079288,104.6,0.1407,0.02,0.341288996,0.141529664,0.720576874,0.39,1.24,7.26,9.65,0.19397515
0,0.154834431,1.248550653,139.1,0.132,1.7847,0.161172251,0.16833254,0.238055671,3.2,0.99,13.05,4.78,0.495578265
0,0.305168213,1.593074491,331.6,0.4032,0.2069,0.290653673,0.014183795,0.566602502,0.76,0.87,7.71,66.84,0.233424913
0,0.352202275,1.767372904,95.3,0.0709,0.0393,0.305353388,0.012781264,0.555810788,0.8,1.74,8.39,7.4,0.281470699
0,0.543889291,0.881647759,60.4,0.029,0.3697,0.105479121,0.044230769,0.800284125,0.25,1.98,2.83,18.28,0.135730952
0,0.200623539,1.47248636,113.6,0.5045,0.0054,0.644583009,0.017871018,0.237410072,3.21,1.24,7.34,28.89,0.484645362
0,0.995211492,0.591779729,18.85,0.0792,0.0533,0.124368183,1.002405774,0.9976,0.79,1.23,6.32,17.27,0.002394254
0,0.366973533,0.891772152,179.4,0.1499,0.0533,0.618181818,0.000783945,0.439922748,1.27,1.43,20.04,2.192,0.467203682
0,0.194359461,2.919506277,196.8,0.1161,0.0843,0.373070296,0.066039443,0.270825167,2.69,0.68,30.07,26.63,0.523297113
0,0.19813278,0.72182791,132.9,0.2049,1.0854,0.488370823,0.023009093,0.2821051,2.54,1.14,7.49,6.57,0.504203975
0,0.276960525,3.207958514,83.6,0.256,0.7142,0.233887184,0.001146351,0.331601622,2.02,1.23,6.92,305.334,0.558260133
0,0.140547527,1.500550917,187,0.2741,0.2423,0.036805526,0.012588572,0.368889383,1.71,0.92,3.31,16.44,0.240454295
0,0.294385877,1.043298193,110.7,0.1011,0.5876,0.118390228,0.057410828,0.308126806,2.25,1.14,4.83,5,0.661019076
0,0.636274159,1.239889048,124.9,0.0862,0.228,0.468503937,0.050344537,0.716329203,0.4,1.35,20.11,11.79,0.251968504
0,0.626796663,0.933561162,116,0.1233,0.4928,0.377625892,0.341084028,0.941283019,0.06,1.07,65.526,43.36,0.039099407
0,0.700807314,1.295593814,239.6,0.2836,0.0118,0.289368738,0.000138793,0.897036853,0.11,2.21,17.97,5.47,0.080439646
0,0.242107819,2.982272948,966.5,0.60716,0.2487,0.489412336,0.016750251,0.890496606,0.12,0.6,58.16,11.79,0.029771734
0,0.305144578,1.286715465,308.2,0.5377,0.3163,0.274515911,0.204491324,0.40318266,1.48,1.89,35.95,7.84,0.379016768
0,0.666049611,0.925490559,112.4,0.0105,0.0138,0.640040726,0.021956643,0.795753622,0.26,4.42,20.58,11.9,0.170955202
0,0.244188542,2.013375295,452.5,0.60716,0.524,0.252485516,0.004686585,0.751155116,0.33,1.05,38.83,12.86,0.080895501
0,0.129043853,4.270668584,18.5,0.0847,2.17464,0.522106398,0.038765088,0.472990777,1.11,0.34,65.526,21.53,0.143781452
0,0.259270471,0.834418041,77.7,0.0235,0.7388,0.353110338,0.002481027,0.391386303,1.56,1.07,65.526,2.192,0.403170879
0,0.704923524,0.820810539,170,0.1866,0.2791,0.355922742,0.01322458,0.877797859,0.14,2.74,3.92,9.5,0.098135536
0,0.137121195,1.580684681,303.9,0.252,0.6509,0.196620513,0.252191504,0.24936943,3.01,1.18,3.87,9.83,0.389635006
0,0.161796277,1.859848963,278.8,0.271,0.0932,0.237819817,0.105526069,0.201086104,3.97,2.25,4.84,55.98,0.529159195
0,0.191956772,1.430773319,269.8,0.1964,0.2635,0.231582366,0.069066297,0.339247508,1.95,1.13,3.84,18.37,0.366521983
0,0.368789633,1.487069203,136.7,0.126,0.0533,0.293520816,0.024521531,0.542372881,0.84,0.98,7.06,39.16,0.311166253
0,0.391013332,1.079881494,109.4,0.0826,0.8652,0.326822845,0.071278238,0.568160077,0.76,1.31,4.62,13.66,0.297196467
0,0.4171155,0.782764811,197.6,0.2199,0.0473,0.487851586,0.001721664,0.468697465,1.13,1.17,2.6,17.53,0.47283064
0,0.477904667,1.588629593,220.9,0.3004,0.448,0.306603774,0.014458874,0.639180963,0.56,1.41,5.63,16.47,0.236676597
0,0.754265479,0.776263548,134.5,0.1724,0.00532,0.161390707,0.048086499,1,0.79,3.08,25.9,24.97,0.10644919
0,0.883700329,0.638572513,116.7,0.1415,0.0139,0.192229815,0.011957611,1,0.79,5.766,5.43,6.97,0.125537839
0,0.260301167,1.662615601,312.3,0.5655,0.6949,0.342952598,0.00093006,0.593442985,0.69,1.04,10.13,9.72,0.178327604
0,0.330285937,1.355281074,191.6,0.2046,0.033,0.213333982,0.012293875,0.752826424,0.33,1.38,2.59,29.22,0.108441937
0,0.410628585,0.753950603,117.2,0.0984,0.4072,0.579304694,0.011901368,0.495620232,1.02,1.26,9.79,8.91,0.417885989
0,0.476658477,1.376917458,307,0.3621,0.049,0.243575271,0.010866537,0.637760995,0.57,2.33,4.22,17.27,0.270735109
0,0.314549822,1.641215793,163.9,0.2781,0.1195,0.093430123,0.003486635,0.509775709,0.96,1.31,4.35,17.27,0.302485899
0,0.73998469,1.027813218,105.9,0.1479,0.2955,0.444756315,0.325689655,0.861300861,0.16,1.12,12.14,65.96,0.119163052
0,0.28364128,0.703830554,168.1,0.2337,0.1459,0.377512393,0.000953289,0.361537136,1.77,1.25,4.51,8.16,0.492068499
0,0.556533216,2.443818742,377.4,0.5775,0.2274,0.191728993,0.013201581,0.92,0.09,1.76,7.99,13.2,0.048394193
0,0.544020543,1.077256053,106.9,0.0731,0.0109,0.131254585,0.063115307,1,0.79,1.35,4.49,18.39,0.072780631
0,0.805588727,0.580845474,104.2,0.1219,0.0114,0.086816336,0.012377705,1,0.79,1.14,8.03,20.88,0.118461906
0,0.231406798,1.927184736,167.9,0.2966,0.7481,0.148912499,0.086778846,0.509491733,0.96,1.29,3.76,68.4,0.222784669
0,0.381183977,0.724087439,116,0.1304,0.8699,0.278841125,0.0058993,0.436676252,1.29,1.25,3.6,11.12,0.491737266
0,0.482792527,0.748410357,142.7,0.2117,0.4887,0.291379875,0.065173116,0.637772775,0.57,1.24,4.06,17.45,0.274205179
0,0.36315204,0.576312862,68.4,0.0199,0.5605,0.481529184,0.011768499,0.395978296,1.53,1.03,16.01,24.91,0.553948832
0,0.28372875,1.086717728,180.6,0.3127,0.4514,0.291462731,0.057940479,0.387567623,1.58,1.01,5.79,11.94,0.448346721
0,0.40393582,1.073093801,178.6,0.4822,0.056,0.249520022,0.007469021,0.539963336,0.85,1.54,5.99,22.93,0.308145913
0,0.220300462,1.660862866,64.8,0.0773,0.8112,0.044645609,1.049134464,0.646214689,0.55,0.95,4.29,54.44,0.074383667
0,0.195490666,1.328819298,628.1,0.60716,0.1735,0.133352142,0.003126879,0.54467444,0.84,0.99,4.1,23.2,0.163422203
0,0.435996739,0.778162794,256.8,0.46,0.0577,0.18093491,0.087735702,0.540151515,0.85,1.27,3.37,17.35,0.371178149
0,0.40820476,0.31953913,198.4,0.0745,0.0204,0.531794442,0.008155093,0.472736507,1.12,1.43,2.54,2.51,0.455288442
0,0.789541704,1.441097525,81.1,0.121,0.2533,0.200914604,0.010513725,1,0.79,4.29,3.48,12.33,0.098618153
0,0.389825598,0.804160148,270.8,0.241,0.9336,0.331479228,0.01241082,0.440170101,1.27,1.37,28.03,13,0.495799293
0,0.537970689,0.824556483,146.1,0.1609,0.1079,0.393801276,0.066084463,0.712812413,0.4,1.52,3.32,86.22,0.216744969
0,0.291069796,0.62745098,164.5,0.1747,0.703,0.388245454,0.014572426,0.440058367,1.27,1.22,4.55,7.18,0.370364726
0,0.366266571,1.270870656,94.8,0.1457,0.4771,0.62388033,0.020420641,0.434168613,1.3,1.25,65.526,24.02,0.477337872
0,0.406828789,0.982854336,146.6,0.0318,0.3161,0.383149103,0.020287405,0.514092376,0.95,1.55,3.7,50.68,0.384524687
0,0.267403263,0.358805956,86.4,-0.0503,0.6698,0.529400607,0.199680794,0.331959734,2.01,0.81,2.45,16.22,0.505927542
0,0.342988319,3.291540072,245.1,0.2594,0.3348,0.322327999,0.000984252,0.578587699,0.73,1.2,9.36,182.16,0.249814327
0,0.251208938,0.676421544,94.9,0.0893,0.2147,0.672586293,0.027713243,0.268227544,2.73,1.18,21.23,20.75,0.672836418
0,0.667497404,1.431360332,167.9,0.2626,0.0191,0.083073728,0.057716241,1,0.79,2.56,3.47,17.27,0.103011423
0,0.255308443,1.916071249,101.9,0.2205,0.4312,0.470665191,0.020102483,0.358080452,1.79,0.89,9.48,54.19,0.457683405
0,0.221831962,0.505283914,-18,-0.1468,0.3307,0.297408879,0.456805556,0.600500417,0.67,0.39,2.66,11.5,0.147579875
0,0.180131887,0.531950649,228.7,0.1012,1.4634,0.362582429,0.708431743,0.22463326,3.45,1.03,9.69,20.71,0.413933206
0,0.425493214,1.673639289,291.1,0.5013,0.1868,0.153351056,0.475008221,0.628175997,0.59,1.77,9.12,29.05,0.069399748
0,0.452300657,0.379651329,102.6,0.0986,0.3828,0.239039726,0.333628207,0.560569566,0.78,1.46,4.17,2.83,0.354558445
0,0.330259231,0.512190214,10.8,-0.0489,0.1067,0.220094571,0.633631194,0.492917563,1.03,0.84,4.15,12.61,0.339749824
0,0.255144995,1.237254443,280.7,0.5894,0.0533,0.741639383,0.000229148,0.289735759,2.45,1.25,21.28,4.59,0.625467727
0,0.220317985,0.859591163,59.3,0.0792,1.022,0.410799091,0.41705717,0.327551804,2.05,0.94,6.32,17.27,0.452302292
0,0.259922323,0.711226188,297.5,0.255,0.4541,0.478860736,0.00483848,0.367175253,1.72,0.9,65.526,2.192,0.447974847
0,0.744692144,0.00955414,0.3,0.0014,0.0533,0.008492569,0.434782609,0.75187567,0.33,1.52,6.32,17.27,0.245753715
0,0.429498422,0.415585175,242.1,0.1978,0.0533,0.370045598,0.441812985,0.544585279,0.84,2.2,6.67,8.73,0.35917222
0,0.227684417,0.665211698,170.7,0.1478,0.0994,0.240260803,1.112508986,0.267972387,2.73,1.97,5.3,5.58,0.621971846
0,0.286625605,0.97866256,18.85,0.0792,0.5004,0.139903212,0.064082886,0.450086356,1.22,0.31,6.32,17.27,0.350197976
0,0.500639089,1.345224262,310.5,0.14,0.2055,0.564025099,0.061042126,0.624148921,0.6,1.85,27.86,20.36,0.301475715
0,0.207911517,1.041642743,105.7,0.101,0.0385,0.159378683,0.046656977,0.46379938,1.16,1,2.12,17.27,0.240367472
0,0.668000327,3.434555401,51.2,0.0304,0.3482,0.123622112,0.41461924,1,0.79,1.66,42.72,32.15,0.080999428
0,0.614563107,1.976914779,120.1,0.2104,0.00532,0.048543689,0.26470072,0.926793558,0.08,1.97,7.28,7.31,0.048543689
0,0.406113029,0.437259998,-18,-0.2653,0.3182,0.614599899,0.007975167,0.603666974,0.66,0.9,4.52,11.48,0.266630464
0,0.569215686,1.256928105,65.1,0.0053,0.3464,0.390588235,0.009587783,0.691355085,0.45,1.54,12.77,6.12,0.254117647
0,0.585245512,0.349898942,-18,0.0792,0.0162,0.09499465,1.026409345,0.611376762,0.64,1.05,6.32,17.27,0.37201284
0,0.151410162,0.835436688,195.5,-0.4538,0.576,0.505165629,0.2322427,0.198650706,4.03,0.87,6.67,5.53,0.610782761
0,0.720685112,1.312877054,-18,-0.0494,0.1944,0.235073851,0.008034254,0.870581337,0.15,5.766,3.72,13.12,0.107135428
0,0.47150413,1.209781898,228.5,0.2857,0.0384,0.231294943,0.131585581,0.666778721,0.5,1.35,14.1,20.11,0.235633209
0,0.153863504,0.642708118,346.7,0.0323,0.5131,0.657444129,0.02846323,0.192141583,4.2,1.19,8.36,33.52,0.611431686
0,0.634990727,0.943566193,70.1,0.0758,0.0601,0.354411375,0.011613352,0.739559761,0.35,1.63,13.19,305.334,0.22361565
0,0.158910829,1.191191884,-18,-0.4592,2.17464,0.417662349,0.926526843,0.322157063,2.1,0.75,9.24,20.44,0.334360458
0,0.248972402,0.678122199,84.8,0.0036,0.2675,0.200080354,0.001489573,0.380574452,1.63,1.04,7.27,4.66,0.405229162
0,0.568463019,1.657616167,72.7,0.0792,0.0533,0.083241683,0.355018138,0.829738136,0.21,1.09,5.48,27.64,0.116648337
0,0.222662766,0.791552837,296.9,0.119,0.3498,0.313927907,0.822909881,0.3300129,2.03,0.83,46.1,2.2,0.407634843
0,0.505150121,0.963912631,182,0.3006,0.1847,0.25283074,0.13318872,0.587710352,0.7,1.47,8.46,85.03,0.354372124
0,0.538433674,1.398029414,172,0.1794,0.0437,0.337535318,0.017088267,0.675084022,0.48,1.9,5.12,18.28,0.259146562
0,0.944847309,0.872842406,60.6,0.0585,0.0533,0.203145746,0.46676035,1,0.79,5.766,4.48,16.34,0.101317537
0,0.636565932,1.191443543,87.9,0.1031,0.1009,0.158782571,0.504172305,0.849343933,0.18,0.88,8.51,10.08,0.112913646
0,0.350345217,0.655630476,259.5,0.3088,0.1763,0.119634998,0.424570704,0.479074647,1.09,0.9,5.48,6.71,0.380950458
0,0.863229502,1.092612484,182.7,0.2652,0.0533,0.079842463,0.101341076,1,0.79,4.29,3.18,17.27,0.118391216
0,0.267206346,1.341851166,355.4,0.2112,0.5391,0.368477519,0.064484731,0.39121329,1.56,0.99,9.41,12.87,0.415813258
0,0.797073639,2.776085392,219.5,0.3355,0.1572,0.167066443,0.000601866,0.944034091,0.06,4.31,6.08,59.28,0.047253538
0,0.473411392,1.699658495,48.4,0.0613,0.159,0.012074643,0.150972562,0.542563601,0.84,0.89,14.33,18.37,0.399134041
0,0.494229804,0.860941868,446.2,0.60716,0.2196,0.290875206,0.162726613,0.810699588,0.23,1.59,5.35,57.58,0.115403914
0,0.715849965,0.987885377,129.9,0.1191,0.2179,0.213714374,0.051638099,1,0.79,2.34,4.94,4.89,0.077036577
0,0.333739425,1.510524535,204.5,0.1074,0.0382,0.270998308,0.005678361,0.532275475,0.88,1.23,5.53,8.97,0.293265651
0,0.507938403,1.094663961,229.5,0.1864,0.1401,0.36510684,0.166509988,0.75738697,0.32,0.85,5.76,22.35,0.162707413
0,0.445042593,1.12943682,124.3,0.0596,0.1368,0.57382868,0.056360494,0.548283653,0.82,0.99,17.26,49.95,0.366658779
0,0.598545203,2.131451334,139.4,0.383,0.0286,0.461205404,0.16724537,0.83017055,0.2,1.52,7.57,305.334,0.121059924
0,0.370887664,0.99007038,169.2,0.1362,0.3013,0.277374652,0.010002942,0.501919669,0.99,1.49,4.74,305.334,0.36805063
0,0.268152926,1.708050224,308.9,0.4083,0.00532,0.384600933,0.005721625,0.398919322,1.51,1.21,6.11,45.17,0.404045465
0,0.270509607,0.856675021,313.5,0.2151,0.2359,0.401837928,0.169857937,0.380046948,1.63,1,6.45,7.79,0.441269841
0,0.825871718,0.990744727,182.4,0.0792,0.0106,0.355682307,0.492051082,0.997141372,0.79,1.6,6.32,17.27,0.002367628
0,0.353687195,0.886045731,62.1,0.0033,0.457,0.38602708,0.157034381,0.470617431,1.12,1.22,3.63,11.61,0.397851468
0,0.568508441,0.884400726,526.3,0.3611,0.6962,0.778777731,0.010246656,0.965979137,0.04,0.31,65.526,305.334,0.020022325
0,0.200561455,0.906700842,430.9,0.1488,0.7533,0.716733797,0.330452775,0.269863689,2.71,2.5,14.86,25.24,0.353740998
0,0.358883536,0.31517427,18.85,0.0792,1.9735,0.016435251,0.016482432,0.416748931,1.4,0.34,6.32,17.27,0.502266931
0,0.219657104,1.858937362,266.4,0.60716,0.00532,0.048435467,0.001545595,0.83681828,0.2,1.15,6.94,17.27,0.042833701
0,0.608932931,0.436521614,100.1,0.0451,0.0954,0.525491886,0.164976415,0.810629959,0.23,1.25,4.3,8.95,0.142251903
0,0.127274411,0.922357517,128.6,0.1483,0.3368,0.643779805,0.003273918,0.162297792,5.16,1.25,6.13,126.84,0.615259966
0,0.393029613,0.906013667,198.3,0.0796,0.4083,0.513075171,0.00023183,0.512079302,0.95,0.85,13.91,198.28,0.374487472
0,0.358724379,0.788571093,126.4,0.3284,1.0151,0.132730369,0.010805501,0.667759921,0.5,0.8,10.85,203.03,0.178481236
0,0.395959298,1.838765177,333,0.3083,0.2413,0.444772157,0.017256363,0.736895069,0.36,0.73,9.45,91.14,0.141375412
0,0.207499138,0.603298772,332.5,0.497,0.0987,0.569064729,0.688945687,0.697228905,0.43,2.44,5.69,6.29,0.090106335
0,0.584230546,1.679711173,84.8,0.0839,0.22,0.121139836,0.045023174,0.934708613,0.07,1.52,10.32,7.23,0.040809748
0,0.53663523,1.369056255,249.4,0.2431,0.0966,0.240783486,0.010261767,0.903809841,0.11,1.48,6.14,7.66,0.057112709
0,0.493870816,1.901107968,205.7,0.1947,0.1699,0.313295615,0.02052506,0.879882402,0.14,1.32,6.18,30.06,0.067421028
0,0.451467645,1.829052702,194.7,0.0005,0.0542,0.432038025,0.01228297,0.569445175,0.76,1.12,15.8,35.32,0.278810874
0,0.186488078,0.353473653,157.9,-0.0592,0.0914,0.358257286,1.229143646,0.227060932,3.4,0.68,5.28,4.24,0.299602591
0,0.485568036,0.482060761,231.6,0.1601,0.9587,0.558272904,0.0443143,0.549771935,0.82,1.63,14.47,38.14,0.397649178
0,0.200900515,1.661520869,110,0.3463,0.4055,0.200543168,0.001067236,0.38517402,1.6,1.1,6.38,7.2,0.320683248
0,0.239617397,1.426299869,176.4,0.1427,0.6257,0.205812623,0.248208802,0.379835418,1.63,0.75,8.72,8.52,0.391227927
0,0.543718538,1.024458306,182.2,0.1004,0.0734,0.406051652,0.09852068,0.687063541,0.46,1.24,5.19,32.47,0.247647188
0,0.406283638,1.184270721,107.2,0.1226,0.0537,0.084095802,0.031958934,0.548152855,0.82,1.52,2.17,25.9,0.334903122
0,0.49724525,0.742237784,136,0.0627,1.4741,0.538798208,0.021952987,0.694648252,0.44,1.23,6.09,9.78,0.218577828
0,0.316581328,1.143438311,337.5,0.1425,0.067,0.321315845,0.032125845,0.470867456,1.12,1.01,7.56,305.334,0.355755068
0,0.495071944,1.498234333,133.4,0.0822,0.1446,0.204659253,0.114553391,0.712562585,0.4,1.62,3.42,18.15,0.199704844
0,0.234461849,1.320644546,302.9,0.4602,0.3872,0.404300713,0.272988506,0.297181896,2.36,0.89,11.43,53.68,0.554488799
0,0.483384198,0.422063976,96.9,0.1338,0.078,0.097434158,0.489535835,0.82589803,0.21,1.53,3.6,3.8,0.101898949
0,0.718442555,2.213356678,413,0.3442,0.2197,0.314657329,0.23859812,1,0.79,1.7,44.06,16.08,0.082708021
0,0.361866911,0.607357587,149.6,0.2333,0.1153,0.328085193,0.404393129,0.562178422,0.78,1.34,3.7,23.04,0.281820035
0,0.170746486,1.850157538,211.1,0.3828,0.0533,0.097915657,0.014815472,0.676184763,0.48,1.03,3.52,17.27,0.081768056
0,0.372188051,1.067056648,300.9,0.4007,0.0454,0.437223106,0.003004738,0.461247335,1.17,1.73,6.48,15.84,0.376661362
0,0.317125402,0.951187252,497,0.4402,0.7563,0.65629527,0.016583913,0.368918523,1.71,3.04,32.85,60.02,0.542482837
0,0.529473103,2.963196958,298.9,0.60716,0.6811,0.221615654,0.406047266,0.997688396,0.79,0.93,65.526,34.37,0.001226768
0,0.658744058,1.063234926,322.7,0.2966,0.063,0.215661746,0.007928219,1,0.79,1.56,7.93,6.24,0.062046535
0,0.410892019,1.054309859,506.6,0.2461,0.3288,0.698140845,0.154936015,0.51207639,0.95,1.43,17.94,305.334,0.391511737
0,0.257573662,0.45826532,360.3,0.1228,1.7177,0.579665237,0.494844253,0.318759202,2.14,1.33,22.32,18.16,0.550477244
0,0.388702729,1.075155577,211.6,0.0523,0.063,0.548508058,0.038998358,0.541935484,0.85,1.47,9.59,34.51,0.328546354
0,0.731692051,0.617428194,17.9,0.0134,0.2372,0.015717366,0.320596901,0.905811451,0.1,2.22,1.97,73.82,0.076083177
0,0.471695317,1.116812389,294.9,0.0718,0.141,0.554090101,0.019635564,0.639413419,0.56,1.82,6.98,20.83,0.255631298
0,0.431476001,0.94337923,330.7,0.2192,0.1083,0.449620383,0.192365046,0.692434777,0.44,0.64,22.14,41.46,0.191652726
0,0.444150436,1.230729189,179.5,0.1083,0.0093,0.156335401,0.005469284,0.660665892,0.51,2.11,2.79,6.81,0.228126491
